species	gene_id	transcript_id	protein_id	protein_length	isoform_selection	family	pfam_id	hmm_score	hmm_evalue	domain_score	domain_evalue	domain_start	domain_end	domain_coverage	hmm_domain_count	interpro_signature_id	interpro_id	interpro_description	interpro_supporting_databases	classification_status	reference_release	assembly_accession
triticum_aestivum	TraesCS5D02G093900	TraesCS5D02G093900.1	TraesCS5D02G093900.1	647	canonical	Hsp70	PF00012	872.2	8.5e-262	872.1	9.7e-262	9	618	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G113700	TraesCS5D02G113700.1	TraesCS5D02G113700.1	957	canonical	Hsp90	PF00183	622.9	3e-186	622.4	4.4e-186	439	932	0.9768339768339769	1	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G116700	TraesCS5D02G116700.1	TraesCS5D02G116700.1	603	canonical	Hsp40	PF00226	71.5	2.7e-19	69.7	9.6e-19	10	74	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G117100	TraesCS5D02G117100.1	TraesCS5D02G117100.1	228	canonical	Hsp40	PF00226	29.5	3.6e-06	28.6	6.5e-06	106	167	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G117600	TraesCS5D02G117600.1	TraesCS5D02G117600.1	690	canonical	Hsp70	PF00012	879.0	7.8e-264	878.8	9e-264	54	648	0.998330550918197	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G118700	TraesCS5D02G118700.1	TraesCS5D02G118700.1	920	canonical	Hsp100	PF02861	179.3	1.9e-52	124.7	1.4e-35	92	214	0.9920634920634921	2	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G125500	TraesCS5D02G125500.1	TraesCS5D02G125500.1	538	canonical	Hsp40	PF00226	98.0	1.4e-27	97.2	2.5e-27	180	241	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G129700	TraesCS5D02G129700.1	TraesCS5D02G129700.1	421	canonical	Hsp40	PF00226	89.2	8e-25	88.4	1.5e-24	69	131	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G200200	TraesCS5D02G200200.1	TraesCS5D02G200200.1.cds1	165	canonical	Hsp40	PF00226	71.8	2.1e-19	71.3	3.1e-19	52	118	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G200400	TraesCS5D02G200400.1	TraesCS5D02G200400.1.cds1	153	canonical	Hsp40	PF00226	70.9	4.2e-19	70.4	6e-19	40	106	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G211500	TraesCS5D02G211500.1	TraesCS5D02G211500.1	1591	canonical	Hsp60	PF00118	110.1	6.3e-31	109.3	1.1e-30	276	521	0.48466257668711654	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G213000	TraesCS5D02G213000.1	TraesCS5D02G213000.1	271	canonical	Hsp20	PF00011	42.2	3.9e-10	41.6	6e-10	94	186	0.9019607843137255	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G213100	TraesCS5D02G213100.1	TraesCS5D02G213100.1	203	canonical	Hsp20	PF00011	40.4	1.4e-09	38.2	6.9e-09	91	198	0.9705882352941176	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G243900	TraesCS5D02G243900.1	TraesCS5D02G243900.1	388	canonical	HSF	PF00447	99.8	5.8e-28	99.2	9e-28	26	116	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G244800	TraesCS5D02G244800.1	TraesCS5D02G244800.1	298	canonical	HSF	PF00447	99.9	5.8e-28	99.3	8.4e-28	30	119	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G247200	TraesCS5D02G247200.1	TraesCS5D02G247200.1.cds1	173	canonical	Hsp40	PF00226	53.6	1.1e-13	52.9	1.8e-13	13	80	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G258900	TraesCS5D02G258900.2	TraesCS5D02G258900.2	781	canonical	Hsp90	PF00183	650.0	1.9e-194	649.5	2.6e-194	262	754	0.9806949806949807	1	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G266000	TraesCS5D02G266000.1	TraesCS5D02G266000.1	247	canonical	Hsp20	PF00011	73.6	6.8e-20	72.3	1.6e-19	134	247	1.0	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G268000	TraesCS5D02G268000.1	TraesCS5D02G268000.1	700	canonical	Hsp90	PF00183	800.7	4.1e-240	800.4	5.1e-240	185	690	0.9845559845559846	1	PF00183	IPR001404	Heat shock protein Hsp90 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G276100	TraesCS5D02G276100.1	TraesCS5D02G276100.1	684	canonical	Hsp70	PF00012	892.9	4.6e-268	892.8	5.2e-268	59	651	0.996661101836394	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G279400	TraesCS5D02G279400.1	TraesCS5D02G279400.1	394	canonical	Hsp40	PF00226	89.6	6e-25	89.6	6e-25	7	68	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G305500	TraesCS5D02G305500.1	TraesCS5D02G305500.1.cds1	608	canonical	Hsp70	PF00012	834.0	3.3e-250	833.8	3.7e-250	35	607	0.9482470784641068	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G321000	TraesCS5D02G321000.1	TraesCS5D02G321000.1	397	canonical	HSF	PF00447	106.0	7.1e-30	105.5	9.9e-30	42	131	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G328100	TraesCS5D02G328100.1	TraesCS5D02G328100.1	930	canonical	Hsp100	PF02861	61.0	7.6e-16	59.8	1.8e-15	71	195	0.9920634920634921	1	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G347400	TraesCS5D02G347400.1	TraesCS5D02G347400.1	528	canonical	Hsp60	PF00118	527.1	2.4e-157	526.9	2.7e-157	31	519	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G376000	TraesCS5D02G376000.1	TraesCS5D02G376000.1	590	canonical	Hsp60	PF00118	279.7	2.4e-82	275.1	5.9e-81	65	567	0.9979550102249489	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G382400	TraesCS5D02G382400.1	TraesCS5D02G382400.1	421	canonical	Hsp40	PF00226	82.8	8.3e-23	81.6	1.9e-22	13	71	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G393200	TraesCS5D02G393200.1	TraesCS5D02G393200.1	377	canonical	HSF	PF00447	97.5	3e-27	96.6	5.8e-27	66	155	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G409800	TraesCS5D02G409800.1	TraesCS5D02G409800.1	507	canonical	Hsp40	PF00226	63.2	1e-16	62.2	2.2e-16	44	104	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G434100	TraesCS5D02G434100.1	TraesCS5D02G434100.1	421	canonical	Hsp40	PF00226	85.9	8.9e-24	83.9	3.8e-23	15	72	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G445100	TraesCS5D02G445100.1	TraesCS5D02G445100.1	348	canonical	HSF	PF00447	104.6	2e-29	103.5	4.1e-29	40	129	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G492900	TraesCS5D02G492900.2	TraesCS5D02G492900.2	648	canonical	Hsp70	PF00012	868.5	1.1e-260	868.4	1.3e-260	10	619	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G497200	TraesCS5D02G497200.1	TraesCS5D02G497200.1	266	canonical	Hsp40	PF00226	76.1	9.9e-21	75.3	1.7e-20	74	133	0.9682539682539683	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G508400	TraesCS5D02G508400.1	TraesCS5D02G508400.1	357	canonical	Hsp40	PF00226	70.0	7.7e-19	69.3	1.3e-18	121	182	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G512100	TraesCS5D02G512100.1	TraesCS5D02G512100.1	722	canonical	Hsp40	PF00226	57.0	8.8e-15	56.3	1.5e-14	444	494	0.8095238095238095	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G518300	TraesCS5D02G518300.1	TraesCS5D02G518300.1.cds1	333	canonical	Hsp40	PF00226	33.6	1.9e-07	32.1	5.4e-07	88	136	0.7619047619047619	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G518400	TraesCS5D02G518400.1	TraesCS5D02G518400.1.cds1	300	canonical	Hsp40	PF00226	49.6	1.9e-12	47.8	6.9e-12	70	122	0.8571428571428571	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G550700	TraesCS5D02G550700.1	TraesCS5D02G550700.1	588	canonical	Hsp60	PF00118	263.3	2.3e-77	260.2	1.9e-76	70	573	1.0	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS5D02G553300	TraesCS5D02G553300.1	TraesCS5D02G553300.1	522	canonical	HSF	PF00447	105.2	1.3e-29	104.1	2.6e-29	36	125	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G006400	TraesCS6A02G006400.1	TraesCS6A02G006400.1	598	canonical	Hsp60	PF00118	283.6	1.6e-83	278.6	5.2e-82	76	579	0.9979550102249489	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G028100	TraesCS6A02G028100.1	TraesCS6A02G028100.1	598	canonical	Hsp60	PF00118	286.1	2.8e-84	282.0	4.8e-83	76	578	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G042600	TraesCS6A02G042600.1	TraesCS6A02G042600.1	665	canonical	Hsp70	PF00012	878.5	1.1e-263	878.3	1.2e-263	35	642	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G087000	TraesCS6A02G087000.1	TraesCS6A02G087000.1	337	canonical	Hsp40	PF00226	92.5	7.5e-26	91.8	1.2e-25	2	65	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G087600	TraesCS6A02G087600.1	TraesCS6A02G087600.1.cds1	185	canonical	Hsp20	PF00011	90.1	5e-25	89.7	6.3e-25	79	184	1.0	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G098800	TraesCS6A02G098800.1	TraesCS6A02G098800.1	458	canonical	HSF	PF00447	98.7	1.3e-27	97.7	2.7e-27	20	110	1.0	1	PF00447	IPR000232	Heat shock factor (HSF)-type, DNA-binding	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G131400	TraesCS6A02G131400.1	TraesCS6A02G131400.1	557	canonical	Hsp60	PF00118	534.5	1.4e-159	534.3	1.6e-159	35	525	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G146400	TraesCS6A02G146400.1	TraesCS6A02G146400.1	991	canonical	Hsp100	PF02861	105.1	1.7e-29	103.3	5.9e-29	99	217	0.9523809523809523	1	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G158600	TraesCS6A02G158600.1	TraesCS6A02G158600.1	284	canonical	Hsp40	PF00226	93.1	5e-26	91.2	1.9e-25	35	96	0.9841269841269841	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G167100	TraesCS6A02G167100.1	TraesCS6A02G167100.1.cds1	976	canonical	Hsp40	PF00226	66.4	1.1e-17	64.8	3.2e-17	66	128	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G181700	TraesCS6A02G181700.1	TraesCS6A02G181700.1	264	canonical	Hsp20	PF00011	79.2	1.2e-21	78.4	2.1e-21	163	264	0.9901960784313726	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G195200	TraesCS6A02G195200.1	TraesCS6A02G195200.1	916	canonical	Hsp100	PF02861	179.8	1.3e-52	125.3	9.6e-36	88	210	0.9920634920634921	2	PF02861	IPR004176	Clp, repeat (R) N-terminal domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G250800	TraesCS6A02G250800.1	TraesCS6A02G250800.1	425	canonical	Hsp40	PF00226	81.3	2.3e-22	80.3	4.8e-22	14	72	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G264600	TraesCS6A02G264600.1	TraesCS6A02G264600.1	121	canonical	Hsp40	PF00226	87.5	2.7e-24	87.1	3.7e-24	12	74	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G276700	TraesCS6A02G276700.1	TraesCS6A02G276700.1	886	canonical	Hsp70	PF00012	301.8	4.7e-89	301.8	4.7e-89	26	735	0.993322203672788	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G310200	TraesCS6A02G310200.1	TraesCS6A02G310200.1	444	canonical	Hsp40	PF00226	91.5	1.6e-25	90.4	3.4e-25	30	92	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G314500	TraesCS6A02G314500.1	TraesCS6A02G314500.1	131	canonical	Hsp40	PF00226	88.2	1.7e-24	87.8	2.2e-24	33	95	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G316200	TraesCS6A02G316200.1	TraesCS6A02G316200.1	215	canonical	Hsp20	PF00011	54.6	5.6e-14	54.1	7.7e-14	120	214	0.9705882352941176	1	PF00011	IPR002068	Alpha crystallin/Hsp20 domain	Gene3D;PANTHER;Pfam;ProSiteProfiles;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G337100	TraesCS6A02G337100.4	TraesCS6A02G337100.4	647	canonical	Hsp70	PF00012	871.4	1.5e-261	871.2	1.7e-261	9	618	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G341900	TraesCS6A02G341900.1	TraesCS6A02G341900.1	266	canonical	Hsp40	PF00226	74.8	2.6e-20	73.6	5.9e-20	21	89	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G342200	TraesCS6A02G342200.1	TraesCS6A02G342200.1	534	canonical	Hsp70	PF00012	705.1	3.5e-211	704.9	3.9e-211	11	534	0.8631051752921536	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G342400	TraesCS6A02G342400.1	TraesCS6A02G342400.1	491	canonical	Hsp70	PF00012	590.1	2.3e-176	320.0	1.4e-94	206	481	0.4590984974958264	2	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G342500	TraesCS6A02G342500.1	TraesCS6A02G342500.1	543	canonical	Hsp70	PF00012	675.3	3.6e-202	675.1	4.1e-202	11	541	0.8764607679465777	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G342600	TraesCS6A02G342600.1	TraesCS6A02G342600.1.cds1	82	canonical	Hsp70	PF00012	83.9	4.5e-23	83.6	5.4e-23	11	80	0.11352253756260434	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G342900	TraesCS6A02G342900.1	TraesCS6A02G342900.1	488	canonical	Hsp70	PF00012	601.9	6.2e-180	601.5	8.1e-180	9	484	0.7746243739565943	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G372700	TraesCS6A02G372700.1	TraesCS6A02G372700.1	488	canonical	Hsp40	PF00226	91.7	1.4e-25	91.1	2.1e-25	69	130	1.0	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G399300	TraesCS6A02G399300.1	TraesCS6A02G399300.1	535	canonical	Hsp60	PF00118	550.6	1.8e-164	550.4	2e-164	29	528	0.9979550102249489	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6A02G421300	TraesCS6A02G421300.1	TraesCS6A02G421300.1	211	canonical	Hsp40	PF00226	53.7	9.8e-14	53.1	1.5e-13	8	67	0.9206349206349206	1	PF00226	IPR001623	DnaJ domain	Gene3D;PANTHER;PRINTS;Pfam;ProSiteProfiles;SMART;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G010900	TraesCS6B02G010900.1	TraesCS6B02G010900.1	531	canonical	Hsp60	PF00118	511.5	1.3e-152	511.3	1.5e-152	27	516	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G011800	TraesCS6B02G011800.1	TraesCS6B02G011800.1	593	canonical	Hsp60	PF00118	281.1	9.5e-83	276.1	3e-81	71	574	0.9979550102249489	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G012000	TraesCS6B02G012000.1	TraesCS6B02G012000.1	411	canonical	Hsp60	PF00118	168.1	1.7e-48	162.5	8.3e-47	6	392	0.7607361963190185	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G012100	TraesCS6B02G012100.3	TraesCS6B02G012100.3	600	canonical	Hsp60	PF00118	276.7	2e-81	271.7	6.4e-80	76	579	0.9979550102249489	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G039300	TraesCS6B02G039300.2	TraesCS6B02G039300.2	598	canonical	Hsp60	PF00118	280.4	1.5e-82	276.3	2.7e-81	76	578	0.9959100204498977	1	PF00118	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
triticum_aestivum	TraesCS6B02G058300	TraesCS6B02G058300.1	TraesCS6B02G058300.1	665	canonical	Hsp70	PF00012	878.5	1.1e-263	878.3	1.2e-263	35	642	1.0	1	PF00012	IPR013126	Heat shock protein 70 family	Gene3D;PANTHER;PRINTS;Pfam;ProSitePatterns;SUPERFAMILY	confirmed	63	GCA_900519105.1
